lapitinib,PLX4720,PI103,cell_line,BRAF_V600E,NRAS_Q61K,viability
2.302585092994046,3.2188758248682006,4.605170185988092,SkMel,0,0,0.9999975105587372
2.302585092994046,-2.3025850929940455,0,PIG3V,0,1,0.9995525844218974
0,4.605170185988092,0,SkMel,0,0,0.9502467191453562
0,3.2188758248682006,2.302585092994046,PIG3V,1,1,0.9959574039769731
4.605170185988092,0,0,PIG3V,1,1,0.9886715195469732
-2.3025850929940455,0,0,PIG3V,1,0,0.9966941261442936
2.302585092994046,0,2.302585092994046,PIG3V,0,0,0.9598804788033672
4.605170185988092,4.605170185988092,0,SkMel,0,0,0.9996761264415439
3.2188758248682006,0,3.2188758248682006,SkMel,1,0,0.9988642527315794
0,0,2.302585092994046,SkMel,0,1,0.9893946204708538
0,0,4.605170185988092,PIG3V,0,1,0.5009405042390166
0,4.605170185988092,4.605170185988092,SkMel,0,0,0.9999208073882411
2.302585092994046,0,-2.3025850929940455,SkMel,1,1,0.9999995953561999
4.605170185988092,3.2188758248682006,0,SkMel,0,0,0.9999225610089009
-2.3025850929940455,4.605170185988092,4.605170185988092,SkMel,1,1,0.99530403373095
3.2188758248682006,0,0,PIG3V,1,1,0.999308900269612
2.302585092994046,3.2188758248682006,0,SkMel,0,1,0.9998602902395753
4.605170185988092,0,0,PIG3V,1,0,0.9945974318419525
2.302585092994046,0,0,PIG3V,0,0,0.9993561718662248
0,2.302585092994046,3.2188758248682006,PIG3V,1,1,0.9957851901819059
2.302585092994046,0,2.302585092994046,SkMel,0,1,0.9977467233789092
4.605170185988092,0,0,SkMel,1,1,0.9999977039147856
0,-2.3025850929940455,0,PIG3V,0,1,0.9976069735412564
4.605170185988092,3.2188758248682006,-2.3025850929940455,SkMel,1,1,0.999983208724405
3.2188758248682006,3.2188758248682006,3.2188758248682006,PIG3V,0,1,0.9739938857516507
-2.3025850929940455,2.302585092994046,3.2188758248682006,PIG3V,1,1,0.9979917894219485
-2.3025850929940455,-2.3025850929940455,0,PIG3V,0,0,0.9998900967106651
0,0,0,PIG3V,0,0,0.9949505092811216
4.605170185988092,3.2188758248682006,0,SkMel,1,1,0.9999499924851156
0,2.302585092994046,0,SkMel,1,1,0.9465468651107054
0,0,4.605170185988092,PIG3V,0,0,0.6780861210799668
0,0,2.302585092994046,SkMel,1,0,0.973595212872376
0,0,4.605170185988092,SkMel,1,0,0.11488043368413019
0,2.302585092994046,3.2188758248682006,PIG3V,0,1,0.9685255080436841
-2.3025850929940455,4.605170185988092,3.2188758248682006,PIG3V,0,0,0.9998470032179657
3.2188758248682006,-2.3025850929940455,0,PIG3V,1,0,0.9997077326351431
0,2.302585092994046,3.2188758248682006,PIG3V,1,1,0.7608216234213855
4.605170185988092,0,4.605170185988092,PIG3V,1,1,0.06670445622725864
0,0,0,PIG3V,1,0,0.9987077941430029
3.2188758248682006,0,-2.3025850929940455,SkMel,1,0,0.9999971106349621
4.605170185988092,0,4.605170185988092,PIG3V,1,0,0.4105037110042843
3.2188758248682006,0,2.302585092994046,SkMel,0,0,0.9998877408755459
-2.3025850929940455,-2.3025850929940455,4.605170185988092,SkMel,0,1,3.032916919604125e-4
2.302585092994046,-2.3025850929940455,0,PIG3V,1,0,0.9998554297964506
3.2188758248682006,0,0,PIG3V,1,1,0.999023782529265
3.2188758248682006,2.302585092994046,-2.3025850929940455,SkMel,1,1,0.9994879827868843
-2.3025850929940455,0,-2.3025850929940455,SkMel,0,1,0.9955629774830232
0,-2.3025850929940455,0,SkMel,0,0,0.9999101485585717
2.302585092994046,0,3.2188758248682006,PIG3V,1,1,0.6756616016599818
-2.3025850929940455,3.2188758248682006,2.302585092994046,PIG3V,1,0,0.9992073618884357
0,4.605170185988092,3.2188758248682006,SkMel,0,1,0.9998756270117605
-2.3025850929940455,3.2188758248682006,0,PIG3V,1,0,0.9627375397494194
4.605170185988092,3.2188758248682006,2.302585092994046,PIG3V,0,1,0.9945839017229501
0,0,0,SkMel,0,1,0.9770894883402247
-2.3025850929940455,4.605170185988092,2.302585092994046,SkMel,0,0,0.9515423842495938
4.605170185988092,2.302585092994046,0,PIG3V,0,0,0.892751222048311
4.605170185988092,4.605170185988092,2.302585092994046,PIG3V,0,0,0.9933949310269905
0,4.605170185988092,3.2188758248682006,PIG3V,0,1,0.9997270367650439
4.605170185988092,2.302585092994046,2.302585092994046,SkMel,0,0,0.9999981047938942
-2.3025850929940455,0,3.2188758248682006,PIG3V,0,1,0.9513546133060603
0,4.605170185988092,3.2188758248682006,SkMel,1,1,0.9997303085337615
0,3.2188758248682006,-2.3025850929940455,PIG3V,1,1,0.8816520088479174
-2.3025850929940455,-2.3025850929940455,3.2188758248682006,PIG3V,1,0,0.010375535603291861
0,0,4.605170185988092,SkMel,0,0,0.5713780232376366
3.2188758248682006,2.302585092994046,4.605170185988092,SkMel,1,1,0.9999617779196482
2.302585092994046,0,0,SkMel,1,0,0.9998794641838684
2.302585092994046,2.302585092994046,3.2188758248682006,SkMel,0,0,0.9997364379355217
4.605170185988092,3.2188758248682006,0,PIG3V,1,1,0.8956029336572005
0,0,3.2188758248682006,SkMel,0,0,0.8989042626982395
2.302585092994046,0,-2.3025850929940455,SkMel,0,1,0.9999834667622749
2.302585092994046,3.2188758248682006,4.605170185988092,PIG3V,1,0,0.9873081082713578
0,-2.3025850929940455,0,PIG3V,0,1,0.9971587934740248
0,4.605170185988092,0,PIG3V,0,1,0.9371228489004602
-2.3025850929940455,4.605170185988092,2.302585092994046,PIG3V,0,0,0.9930906266309877
3.2188758248682006,4.605170185988092,-2.3025850929940455,SkMel,0,1,0.8085769735092834
3.2188758248682006,2.302585092994046,4.605170185988092,PIG3V,0,1,0.992728414715076
4.605170185988092,0,3.2188758248682006,SkMel,1,1,0.9992179090085219
3.2188758248682006,-2.3025850929940455,0,PIG3V,0,1,0.9989735943796842
2.302585092994046,2.302585092994046,-2.3025850929940455,PIG3V,0,1,0.9234303675902279
2.302585092994046,0,4.605170185988092,SkMel,0,0,0.9700234308414479
2.302585092994046,-2.3025850929940455,2.302585092994046,SkMel,1,0,0.952925641078341
0,0,0,SkMel,0,0,0.9929080079746156
0,2.302585092994046,0,SkMel,1,0,0.9842648054333638
4.605170185988092,-2.3025850929940455,0,SkMel,1,0,0.999999967219104
0,4.605170185988092,2.302585092994046,PIG3V,0,0,0.9764183123311877
0,0,0,SkMel,0,1,0.9979337885513879
4.605170185988092,2.302585092994046,4.605170185988092,PIG3V,1,1,0.9570011373882396
0,4.605170185988092,-2.3025850929940455,SkMel,0,1,0.015130959960780671
4.605170185988092,0,4.605170185988092,SkMel,0,1,0.9981107573056132
0,-2.3025850929940455,0,SkMel,0,1,0.9974455394456095
2.302585092994046,2.302585092994046,-2.3025850929940455,PIG3V,0,0,0.787659485863027
0,0,0,PIG3V,0,0,0.9960862196198044
3.2188758248682006,0,0,SkMel,1,1,0.9999009463835191
0,-2.3025850929940455,0,PIG3V,0,1,0.9892384466042196
3.2188758248682006,4.605170185988092,4.605170185988092,PIG3V,0,1,0.9999971614961622
0,3.2188758248682006,0,PIG3V,0,1,0.956776843801302
0,-2.3025850929940455,-2.3025850929940455,PIG3V,1,1,0.9999986159211677
2.302585092994046,4.605170185988092,3.2188758248682006,PIG3V,0,0,0.9995493196584766
2.302585092994046,4.605170185988092,4.605170185988092,SkMel,1,1,0.9999902703386091
4.605170185988092,0,4.605170185988092,PIG3V,0,0,0.5204761533115867
0,0,0,PIG3V,0,1,0.9964771245517254
0,2.302585092994046,2.302585092994046,SkMel,1,1,0.9181603864984321
3.2188758248682006,-2.3025850929940455,0,SkMel,1,0,0.999996143551834
0,3.2188758248682006,3.2188758248682006,PIG3V,1,1,0.9986737869735673
4.605170185988092,3.2188758248682006,-2.3025850929940455,SkMel,1,0,0.9994667105198659
4.605170185988092,-2.3025850929940455,0,SkMel,1,1,0.9999998653546908
2.302585092994046,0,0,PIG3V,1,0,0.9938203650318419
2.302585092994046,0,0,SkMel,1,1,0.9977237524895696
3.2188758248682006,0,2.302585092994046,SkMel,0,1,0.9943982404018041
4.605170185988092,4.605170185988092,4.605170185988092,PIG3V,0,0,0.999945501329225
3.2188758248682006,2.302585092994046,0,PIG3V,0,0,0.8906128218961624
2.302585092994046,2.302585092994046,4.605170185988092,PIG3V,0,0,0.9749224998781554
-2.3025850929940455,-2.3025850929940455,3.2188758248682006,SkMel,0,1,0.011926903535356123
0,3.2188758248682006,0,PIG3V,1,1,0.9302435178356606
0,4.605170185988092,2.302585092994046,PIG3V,1,0,0.9972498361918861
3.2188758248682006,3.2188758248682006,0,PIG3V,1,0,0.6427366857478514
-2.3025850929940455,0,3.2188758248682006,PIG3V,1,0,0.9295343239158746
4.605170185988092,0,2.302585092994046,SkMel,0,1,0.9998969627494109
-2.3025850929940455,-2.3025850929940455,0,PIG3V,1,1,0.9998490054295046
0,3.2188758248682006,-2.3025850929940455,PIG3V,0,0,0.7224754413525004
4.605170185988092,2.302585092994046,4.605170185988092,SkMel,1,1,0.9999902333721247
0,2.302585092994046,-2.3025850929940455,SkMel,1,1,0.9884613369276649
2.302585092994046,2.302585092994046,2.302585092994046,SkMel,0,1,0.9999094693393336
2.302585092994046,3.2188758248682006,3.2188758248682006,PIG3V,0,0,0.9974775106421381
0,2.302585092994046,2.302585092994046,SkMel,0,1,0.9952229877506487
-2.3025850929940455,0,0,PIG3V,0,1,0.9990930097316185
4.605170185988092,4.605170185988092,4.605170185988092,SkMel,0,0,0.999999977416789
2.302585092994046,-2.3025850929940455,-2.3025850929940455,PIG3V,0,0,0.9999978834591925
0,4.605170185988092,4.605170185988092,SkMel,1,0,0.9998350441461141
0,0,3.2188758248682006,SkMel,1,1,0.2438774088140325
-2.3025850929940455,-2.3025850929940455,0,SkMel,1,0,0.9995999210309177
0,0,2.302585092994046,SkMel,0,0,0.9740159188355262
0,0,0,PIG3V,1,1,0.9992943468585253
2.302585092994046,2.302585092994046,-2.3025850929940455,SkMel,1,1,0.9992666990923181
0,3.2188758248682006,0,SkMel,1,1,0.96838282022746
0,0,4.605170185988092,SkMel,0,1,0.8158737780781914
-2.3025850929940455,0,2.302585092994046,SkMel,0,0,0.5290354335958359
3.2188758248682006,4.605170185988092,4.605170185988092,PIG3V,1,0,0.9998509493973317
0,0,2.302585092994046,PIG3V,1,1,0.8287620739044607
3.2188758248682006,3.2188758248682006,2.302585092994046,SkMel,0,0,0.999983865228496
-2.3025850929940455,0,4.605170185988092,SkMel,0,0,0.010001762128006603
0,2.302585092994046,0,PIG3V,1,1,0.9767331641920857
4.605170185988092,-2.3025850929940455,4.605170185988092,SkMel,0,0,0.9201148384148998
0,3.2188758248682006,2.302585092994046,PIG3V,1,0,0.9889066932237794
3.2188758248682006,4.605170185988092,0,SkMel,1,0,0.998389028971948
0,2.302585092994046,4.605170185988092,SkMel,0,0,0.9958433713830451
4.605170185988092,2.302585092994046,-2.3025850929940455,SkMel,1,1,0.9999894483086915
2.302585092994046,0,4.605170185988092,SkMel,1,1,0.9529886715021453
0,2.302585092994046,3.2188758248682006,SkMel,1,0,0.9953375048875772
0,0,0,PIG3V,1,1,0.9985185326841254
3.2188758248682006,3.2188758248682006,4.605170185988092,SkMel,1,1,0.9997375046589623
-2.3025850929940455,4.605170185988092,0,PIG3V,1,0,0.9604006705896179
0,0,0,PIG3V,1,0,0.9966825052614421
4.605170185988092,2.302585092994046,-2.3025850929940455,SkMel,0,1,0.9998578231786327
3.2188758248682006,-2.3025850929940455,3.2188758248682006,PIG3V,0,0,0.6661143850696273
-2.3025850929940455,2.302585092994046,4.605170185988092,PIG3V,1,1,0.9688326069283805
-2.3025850929940455,3.2188758248682006,0,PIG3V,0,1,0.9946905531175229
0,3.2188758248682006,0,SkMel,0,1,0.9739764914793932
-2.3025850929940455,0,4.605170185988092,SkMel,0,0,0.231442119203952
0,2.302585092994046,0,PIG3V,1,1,0.9972110174126522
3.2188758248682006,0,0,SkMel,0,1,0.9999862090827191
3.2188758248682006,3.2188758248682006,0,SkMel,0,0,0.9992003040272863
-2.3025850929940455,2.302585092994046,-2.3025850929940455,PIG3V,0,1,0.8593003212340472
2.302585092994046,4.605170185988092,2.302585092994046,PIG3V,1,0,0.9991399528186051
0,4.605170185988092,0,PIG3V,0,1,0.6696916406894462
-2.3025850929940455,3.2188758248682006,3.2188758248682006,SkMel,0,1,0.9858648444228282
0,2.302585092994046,0,SkMel,1,0,0.9814163761065937
4.605170185988092,4.605170185988092,-2.3025850929940455,PIG3V,0,1,0.024213098452589087
-2.3025850929940455,0,3.2188758248682006,PIG3V,1,0,0.6148626591039662
4.605170185988092,-2.3025850929940455,3.2188758248682006,SkMel,0,0,0.9969942928179436
-2.3025850929940455,0,0,PIG3V,0,1,0.9777726645940805
3.2188758248682006,3.2188758248682006,2.302585092994046,SkMel,1,1,0.9999908015076747
0,0,-2.3025850929940455,PIG3V,1,0,0.9997772254729936
0,0,2.302585092994046,PIG3V,1,0,0.8984388737412842
0,0,0,SkMel,0,0,0.9997011217710109
